OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
1736;01210507171013412021;01;0;60;023;2021;05;14;6;3;2;6;0;0;0;1;0;0;0;0;558692.209914031438529;5977030.159644559025764;9.894077142000071;53.938327276000052
1737;01210111152013562021;01;0;03;000;2021;01;17;2;3;5;3;2;1;1;1;0;0;0;0;607373.618985123932362;5970231.636045049875975;10.633014759000048;53.869439763000059
1738;01210325171013512021;01;0;56;028;2021;03;15;5;3;2;2;0;0;0;1;0;0;0;1;544637.934000000357628;5941222.992999767884612;9.674820338000075;53.617908669000030
1739;01210401161013892021;01;0;53;100;2021;04;12;5;3;0;7;0;0;1;1;0;0;0;0;618005.599867882207036;5950888.905193958431482;10.787228916000061;53.693359188000045
1740;01210129145013532021;01;0;04;000;2021;01;20;6;3;2;6;2;2;0;1;0;0;0;0;563751.735839889384806;5991594.207825994119048;9.974190478000025;54.068610452000030
1741;01210302161013432021;01;0;62;001;2021;03;16;3;3;5;3;0;0;1;0;0;0;0;0;582180.424458754248917;5947924.877122158184648;10.244032424000068;53.673589334000042
1742;01210520125013822021;01;0;54;113;2021;05;14;5;3;0;7;0;0;1;0;0;0;0;0;477230.498000000603497;6017225.402999809011817;8.650095125000064;54.302411302000053
1743;01210420152013152021;01;0;55;001;2021;04;19;3;3;2;2;0;0;0;1;0;1;0;0;603443.307421160861850;5978729.415842497721314;10.576137560000063;53.946587636000061
1744;01210424152013162021;01;0;03;000;2021;04;06;7;3;5;3;0;0;1;1;0;0;0;0;611238.228000048547983;5969102.114999726414680;10.691353288000073;53.858478041000069
1745;01210508171013562021;01;0;56;043;2021;05;13;7;3;6;7;0;0;0;1;1;0;0;0;557693.552000002935529;5943071.675999764353037;9.872510854000041;53.633248212000069
1746;01210112152013752021;01;0;03;000;2021;01;05;3;3;5;3;2;1;1;1;0;0;0;0;610653.337303687818348;5968310.637209208682179;10.682179124000072;53.851492176000079
1747;01210315152013542021;01;0;03;000;2021;03;08;2;3;2;6;0;1;0;1;0;0;0;0;608548.559000043198466;5968067.198999734595418;10.650110484000038;53.849749204000034
1748;01210118134013852021;01;0;02;000;2021;01;12;2;3;5;2;0;1;1;1;0;0;0;0;573160.125000006519258;6021801.325999807566404;10.125284152000063;54.338798251000071
1749;01210221105132022021;01;0;62;008;2021;02;15;1;3;2;6;0;0;0;1;0;0;0;0;595651.594529124908149;5962688.211215788498521;10.452457232000029;53.803952856000080
1750;01210613161013942021;01;0;62;053;2021;06;18;1;3;2;6;0;0;0;0;0;1;0;1;578372.510000008158386;5933244.934999756515026;10.182710560000032;53.542251594000049
1751;01210604152013802021;01;0;03;000;2021;06;14;6;3;2;2;0;0;0;1;0;0;0;0;610150.355978202074766;5970767.194705223664641;10.675418054000033;53.873669498000027
1752;01210411105132232021;01;0;55;006;2021;04;13;1;3;9;7;0;0;0;1;0;0;0;0;623875.145307625643909;6007898.300281014293432;10.899206547000063;54.204122214000051
1753;01210513171013922021;01;0;60;003;2021;05;01;5;2;9;7;2;1;0;1;0;0;0;0;555122.987302135676146;5981508.418226083740592;9.840521862000060;53.978965800000026
1754;01210501171013472021;01;0;56;039;2021;05;20;7;3;2;6;1;0;0;1;0;0;0;0;552405.186829764395952;5946469.712170841172338;9.793115620000037;53.664344504000042
1755;01210316134013022021;01;0;02;000;2021;03;16;3;3;5;2;0;0;0;1;0;0;0;0;573875.204000006429851;6019571.594999806955457;10.135728261000054;54.318659611000044
1756;01210204134013512021;01;0;57;062;2021;02;06;5;2;4;6;2;2;0;1;0;0;0;0;582580.570520681329072;6011556.963818410411477;10.267314294000073;54.245311996000055
1757;01210310171013652021;01;0;60;063;2021;03;07;4;3;2;6;0;0;0;1;0;0;0;0;566388.942578004673123;5949355.994124481454492;10.005335362000039;53.688695109000037
1758;01210608145013932021;01;0;04;000;2021;06;19;3;3;2;6;0;0;0;1;0;0;0;0;565088.498164790682495;5998026.008566047996283;9.995998014000065;54.126242138000066
1759;01210610171013122021;01;0;56;043;2021;06;11;5;3;5;3;0;0;0;0;0;0;0;1;555471.962594313547015;5943958.803487511351705;9.839075574000049;53.641461410000034
1760;01210524152013372021;01;0;55;022;2021;05;16;2;2;5;3;0;0;0;1;0;0;0;0;631321.001000105403364;6017601.538600001484156;11.017537720000064;54.289423659000079
1761;01210529125013472021;01;0;01;000;2021;05;20;7;3;5;3;0;0;0;1;0;1;0;0;528564.438611880876124;6070917.989207942038774;9.444164641000043;54.784646565000060
1762;01210408145013702021;01;0;04;000;2021;04;09;5;3;5;2;0;0;0;1;0;0;0;0;563011.688000002875924;5992508.961999794468284;9.963073828000063;54.076921963000075
1763;01210322171013092021;01;0;60;047;2021;03;16;2;3;2;6;0;0;0;1;0;0;0;0;571024.370930721051991;5964019.618982439860702;10.078888877000054;53.819863047000069
1764;01210331161013192021;01;0;53;032;2021;03;18;4;2;2;6;0;0;1;1;0;0;0;0;590821.269000018946826;5923775.007999744266272;10.367776481000021;53.455148745000031
1765;01210127181013042021;01;0;51;011;2021;01;03;4;3;8;1;2;2;0;1;0;0;0;0;507367.923172790557146;5971958.066094487905502;9.112123134000058;53.896014100000059
1766;01210227145013752021;01;0;58;135;2021;02;16;7;3;1;5;0;0;0;1;0;0;0;0;544527.255355502478778;6017783.872125275433064;9.684325241000067;54.305997031000061
1767;01210519134013022021;01;0;02;000;2021;05;10;4;3;1;5;0;0;1;1;0;0;0;0;573240.726573375985026;6017971.433980939909816;10.125583665000022;54.304372436000051
1768;01210417145013962021;01;0;58;169;2021;04;13;7;3;5;2;0;0;0;1;0;0;0;0;556705.951377704739571;5991880.741835344582796;9.866591888000073;54.072009115000071
1769;01210422152013962021;01;0;03;000;2021;04;07;5;2;2;6;0;0;0;1;0;0;0;0;609104.128911531530321;5971386.882197983562946;10.659732545000054;53.879457993000074
1770;01210506125013182021;01;0;59;127;2021;05;09;5;3;5;3;0;1;0;1;0;0;0;1;537144.137342004105449;6067282.532254757359624;9.577103498000042;54.751415565000059
1771;01210109105132382021;01;0;53;060;2021;01;14;7;3;7;7;0;1;0;1;0;0;0;0;593129.687197660095990;5935565.182960793375969;10.406032716000027;53.560691795000082
1772;01210210125013942021;01;0;54;037;2021;02;11;4;3;5;3;0;0;0;1;0;0;0;0;509261.560018734075129;6058764.251877730712295;9.143628603000025;54.676150875000076
1773;01210215125013232021;01;0;54;134;2021;02;17;2;3;8;1;2;2;0;1;0;0;0;0;481355.448000001721084;6017152.776999805122614;8.713487866000037;54.301925795000045
1774;01210612152013882021;01;0;03;000;2021;06;10;7;3;5;2;0;0;1;1;0;0;0;0;612340.128808774054050;5970778.609770812094212;10.708713135000039;53.873302637000052
1775;01210603134013792021;01;0;02;000;2021;06;16;5;3;5;2;0;1;0;1;0;0;0;0;571877.221001971513033;6023627.415762661024928;10.105996283000025;54.355389344000059
1776;01210428181013202021;01;0;51;107;2021;04;07;4;3;3;6;0;0;1;0;0;0;0;0;503320.880987199954689;6013008.521093349903822;9.050986539000064;54.265008798000054
1777;01210313105132852021;01;0;58;169;2021;03;15;7;3;9;1;0;1;0;1;0;0;0;0;560796.965034368447959;5993863.143141189590096;9.929500813000061;54.089357637000035
1778;01210203125013912022;01;0;59;018;2021;02;16;4;3;6;7;1;2;0;0;1;0;0;1;535829.801197597756982;6038453.194404959678650;9.553158104000033;54.492434342000081
1779;01210607134013492021;01;0;02;000;2021;06;12;2;3;2;6;0;0;0;1;0;0;0;0;573038.614651435054839;6019728.775604758411646;10.122908082000038;54.320192358000043
1780;01210521171013962021;01;0;60;039;2021;05;15;6;2;0;6;0;1;1;0;1;0;0;0;564687.777514413930476;5961037.797060327604413;9.982023319000064;53.793892760000062
1781;01210406171013982021;01;0;60;063;2021;04;17;3;3;2;6;0;1;0;1;0;0;0;0;565407.075042120181024;5955927.629429679363966;9.991857923000055;53.747878222000054
1782;01210511152013962021;01;0;03;000;2021;05;18;3;3;8;1;0;0;0;0;0;1;0;0;606232.707772828638554;5972407.544516380876303;10.616424633000065;53.889224035000041
1783;01210320105132662021;01;0;53;028;2021;03;16;7;2;8;6;0;0;0;1;0;0;0;0;587111.113231556490064;5923908.551485283300281;10.311954613000069;53.456975306000061
1784;01210123152013862021;01;0;55;017;2021;01;06;7;3;8;1;2;2;0;1;0;0;0;0;634774.192333398386836;6026013.657359946519136;11.074352481000062;54.364078648000032
1785;01210225105132922021;01;0;62;004;2021;02;16;5;3;2;6;0;0;0;1;0;0;0;0;586534.345237072557211;5961234.918273163959384;10.313646924000068;53.792490220000047
1786;01210305125013582021;01;0;54;109;2021;03;12;6;3;8;6;0;0;0;1;0;0;0;0;494259.842256509698927;6068923.225732568651438;8.910781061000023;54.767500215000041
1787;01210531161013862021;01;0;53;111;2021;05;15;2;3;2;6;0;0;0;1;0;0;0;1;597811.268753169104457;5917273.070104172453284;10.470991132000051;53.395472280000035
1788;01210415145013662021;01;0;04;000;2021;04;14;5;3;5;3;0;0;0;1;0;0;0;1;562373.450021987780929;5997376.895423259586096;9.954324230000054;54.120745438000029
1789;01210113125013312021;01;0;59;159;2021;01;06;4;3;4;1;2;2;0;1;0;0;0;0;530798.427864476107061;6058000.627314934507012;9.477534211000034;54.668432369000072
1790;01210504134013362021;01;0;02;000;2021;05;06;3;3;5;3;0;1;1;1;0;0;0;0;572690.509387581609190;6021089.496483270078897;10.117888929000060;54.332469092000053
1791;01210207134013572021;01;0;57;041;2021;02;04;1;3;9;1;2;0;0;1;0;0;0;0;590688.425000018440187;6026635.872999802231789;10.396281412000064;54.379420718000063
1792;01210211161013292021;01;0;62;016;2021;02;06;5;3;5;2;2;0;0;1;0;0;0;0;583261.827000012621284;5958099.863999769091606;10.263135207000062;53.764852251000036
1793;01210610134013542021;01;0;57;001;2021;06;11;5;2;4;6;0;0;0;1;0;0;1;0;588026.833883040584624;6001137.465505782514811;10.347819609000055;54.150783983000053
1794;01210602152013912021;01;0;03;000;2021;06;11;4;3;5;2;0;0;1;0;0;1;0;0;611499.717848981730640;5970240.313548412173986;10.695740846000035;53.868647740000029
1795;01210528134013572021;01;0;02;000;2021;05;16;6;3;9;3;0;0;0;1;0;1;0;0;568366.307243181392550;6019714.885068876668811;10.051085889000035;54.320714621000036
1796;01210531145013982021;01;0;04;000;2021;05;12;2;2;3;6;0;0;1;0;0;0;0;1;564826.444112055934966;5992916.184052556753159;9.990893300000039;54.080356241000061
1797;01210104145013952021;01;0;04;000;2021;01;17;2;3;6;2;2;1;0;1;1;0;0;0;562979.964180023409426;5991846.138693440705538;9.962451242000043;54.070969357000081
1798;01210330105132142021;01;0;59;010;2021;03;23;3;2;8;1;2;0;0;1;0;0;0;0;531023.028995531611145;6047505.400703635066748;9.479905242000029;54.574101460000065
1799;01210405105132152021;01;0;53;007;2021;04;16;2;3;2;6;0;2;0;1;0;0;0;0;600386.451539522968233;5936643.035582482814789;10.515898013000026;53.569039032000035
1800;01210130152013532021;01;0;55;017;2021;01;13;7;3;2;6;0;1;0;1;0;0;0;0;636590.896691386587918;6028872.990476865321398;11.103606254000056;54.389275607000059
1801;01210521152013392021;01;0;03;000;2021;05;13;6;3;5;2;0;0;1;1;0;0;0;0;611240.796222892589867;5969080.479162259027362;10.691384478000032;53.858283110000059
1802;01210421125013122021;01;0;59;053;2021;04;06;4;3;0;7;0;0;1;0;0;0;0;0;534491.723100587725639;6031245.350287145003676;9.531660999000053;54.427751351000040
1803;01210425161013572021;01;0;62;016;2021;04;08;1;3;0;7;0;0;0;0;0;1;0;0;583134.155676896683872;5958177.357738424092531;10.261219740000058;53.765569006000078
1804;01210510171013222021;01;0;56;015;2021;05;11;2;3;5;3;0;0;1;1;0;0;0;0;544247.503000000491738;5956216.869999773800373;9.671057516000076;53.752703416000031
1805;01210318171013102021;01;0;60;044;2021;03;11;5;2;5;3;0;0;1;1;0;0;0;0;563477.459122895263135;5965907.888420129194856;9.964657020000061;53.837808922000079
1806;01210122125013142021;01;0;01;000;2021;01;14;6;3;5;2;0;0;0;1;0;0;0;0;527997.303999999538064;6069359.474999837577343;9.435195858000043;54.770672947000037
1807;01210222152013092021;01;0;03;000;2021;02;17;2;3;2;6;1;0;0;1;0;0;0;0;609749.825801331549883;5970414.302525583654642;10.669202451000046;53.870583874000033
1808;01210615152013752021;01;0;03;000;2021;06;23;3;3;5;3;2;0;0;1;0;0;0;0;621976.710367666557431;5980334.742415988817811;10.859016055000041;53.956973002000041
1809;01210605125013562021;01;0;54;138;2021;06;11;7;3;2;2;0;0;0;1;0;0;0;0;491672.641000000759959;6021115.202999809756875;8.871921618000044;54.337810130000037
1810;01210413145013322021;01;0;04;000;2021;04;08;3;3;8;1;0;1;0;1;0;0;0;0;564737.016438309103251;5993803.560871168971062;9.989716336000072;54.088341856000056
1811;01210515161013672021;01;0;53;090;2021;05;11;7;3;2;6;0;0;0;1;0;0;0;0;612226.209374553523958;5944976.388559790328145;10.697604806000072;53.641512058000046
1812;01210503145013912021;01;0;04;000;2021;05;08;2;2;9;7;0;0;0;1;0;0;0;0;565654.429462577216327;5989639.740907851606607;10.002837497000030;54.050807794000036
1813;01210310145013132021;01;0;58;092;2021;03;15;4;3;5;2;0;0;1;1;0;0;0;0;571340.010153302922845;6022474.408909268677235;10.097455625000066;54.345104173000038
1814;01210609161013662021;01;0;62;004;2021;06;09;4;3;5;3;0;0;0;1;0;1;0;0;591379.003094830550253;5963004.142102954909205;10.387693680000041;53.807559693000030
1815;01210601171013962021;01;0;60;045;2021;06;17;3;3;9;1;0;0;0;0;0;0;0;1;567383.776008326560259;5968109.539497613906860;10.024493587000052;53.857102611000073
1816;01210527171013212021;01;0;56;018;2021;05;16;5;3;5;3;0;1;1;1;0;0;0;0;555392.331429841928184;5942911.642737746238708;9.837684729000046;53.632058485000073
1817;01210530125013152021;01;0;54;166;2021;05;16;1;3;0;7;0;0;0;0;0;0;0;1;479961.054963602684438;6076953.244702994823456;8.687982774000034;54.839295627000070
1818;01210116125013522021;01;0;59;024;2021;01;20;7;2;2;6;2;1;0;0;0;0;0;1;524281.680700099095702;6018502.942803412675858;9.373246259000041;54.313823248000062
1819;01210326105132082021;01;0;59;077;2021;03;13;6;2;3;6;0;0;0;1;0;0;0;0;531396.284796250984073;6042278.607329597696662;9.485121346000028;54.527106445000072
1820;01210401152013902021;01;0;55;001;2021;04;12;5;3;0;7;0;0;0;1;0;0;0;0;603096.635509000159800;5985812.620386593043804;10.573254046000045;54.010296314000072
1821;01210130105132772021;01;0;56;039;2021;01;12;7;3;9;1;0;1;0;1;0;0;0;0;554529.325916037894785;5944729.981540076434612;9.824954034000029;53.648491462000038
1822;01210301152013762021;01;0;55;001;2021;03;06;2;3;2;6;1;0;0;1;0;0;0;0;599091.666487216018140;5984453.151949765160680;10.511719417000052;53.998865912000042
1823;01210519152013942021;01;0;55;004;2021;05;05;4;3;0;3;0;0;0;1;0;1;0;0;611250.286240953952074;5976384.275909570977092;10.694181098000058;53.923899521000067
1824;01210419125013152021;01;0;59;073;2021;04;20;2;2;2;6;2;0;0;1;0;1;0;0;539584.511589053086936;6045256.043382760137320;9.612035264000042;54.553289877000054
1825;01210423181013802021;01;0;61;084;2021;04;16;6;1;8;7;0;0;0;1;0;0;0;0;540424.159071914851665;5988595.898902643471956;9.617351495000037;54.044022179000081
1826;01210509152013802021;01;0;03;000;2021;05;18;1;3;8;7;0;0;0;1;0;0;0;0;620524.735230351798236;5979406.052445467561483;10.836532750000060;53.948970521000035
1827;01210111152013962021;01;0;55;035;2021;01;07;2;3;8;6;2;1;0;0;0;0;1;0;615415.398957675322890;5980338.771595411002636;10.759071758000061;53.958514530000059
1828;01210118181013572021;01;0;51;004;2021;01;18;2;3;8;1;2;1;0;1;0;0;0;0;510245.292385541833937;5994069.763402303680778;9.156654291000052;54.094702748000032
1829;01210220171013872021;01;0;56;036;2021;02;01;7;3;0;7;2;0;1;0;0;0;0;0;544569.599720600061119;5947325.344146233052015;9.674662194000064;53.672761379000065
1830;01210614134013962021;01;0;02;000;2021;06;07;2;3;5;3;0;0;1;1;0;0;0;0;568803.975840679369867;6020299.656050257384777;10.057948323000062;54.325910515000032
1831;01210604152013562021;01;0;03;000;2021;06;15;6;3;3;6;0;0;0;1;0;1;0;0;611445.362104903906584;5971927.167488712817430;10.695527686000048;53.883814391000044
1832;01210514125013912021;01;0;59;120;2021;05;12;6;3;5;2;0;1;0;1;0;0;0;0;523422.869007758796215;6073585.551170637831092;9.364433036000037;54.808885025000052
1833;01210430171013122021;01;0;60;043;2021;04;17;6;3;5;3;0;0;0;1;0;0;0;0;576663.325451362878084;5963143.000904340296984;10.164309720000062;53.811184593000064
1834;01210315161013792021;01;0;53;121;2021;03;09;2;3;9;7;0;1;0;0;0;0;1;0;598926.980529166758060;5947855.426755556836724;10.497429465000039;53.670064335000063
1835;01210203105132072021;01;0;59;057;2021;02;11;4;3;8;1;0;1;0;0;0;0;0;1;530748.854898056015372;6043159.504127375781536;9.475209875000075;54.535062605000064
1836;01210308134013992021;01;0;02;000;2021;03;16;2;3;6;7;0;0;0;0;1;0;0;1;568416.137595429085195;6019877.891194250434637;10.051889225000025;54.322172706000060
1837;01210608161013002021;01;0;53;032;2021;06;19;3;3;1;5;0;0;0;1;0;0;1;0;591176.340914105996490;5921988.018351677805185;10.372604368000054;53.439029228000038
1838;01210611125013662021;01;0;54;144;2021;06;11;6;3;3;6;0;0;0;1;0;0;1;0;511157.763394300825894;6047380.410623280331492;9.172601220000047;54.573806562000073
1839;01210524161013372021;01;0;53;123;2021;05;14;2;3;2;2;0;0;0;1;0;1;0;0;619291.900643112137914;5947080.138977577909827;10.805235720000042;53.658849306000036
1840;01210529161013732021;01;0;62;022;2021;05;11;7;3;4;6;0;0;0;1;0;1;0;0;589073.867491570301354;5943416.986272951588035;10.347061546000077;53.631952426000055
1841;01210408171013822021;01;0;56;049;2021;04;06;5;3;5;3;1;0;1;1;0;0;0;0;543756.054166766814888;5948679.873346429318190;9.662539272000060;53.685004352000078
1842;01210513125013392021;01;0;54;087;2021;05;04;5;3;7;1;1;0;0;0;0;1;0;0;468414.739202152937651;6060024.096231190487742;8.510047420000035;54.686567727000067
1843;01210325134013592021;01;0;02;000;2021;03;10;5;3;2;6;0;0;0;1;0;0;0;0;573330.297736327163875;6017874.130018863826990;10.126936041000022;54.303485239000054
1844;01210331125013112021;01;0;59;186;2021;03;16;4;2;0;1;0;0;1;0;0;0;0;0;546798.670958511531353;6073272.759687911719084;9.728058719000046;54.804437507000046
1845;01210126134013502021;01;0;02;000;2021;01;16;3;3;2;6;0;1;0;1;0;0;0;0;576079.959000008180737;6019263.555999804288149;10.169537081000044;54.315567924000050
1846;01210226145013102021;01;0;58;028;2021;02;18;6;3;5;3;2;0;0;1;0;0;0;0;557061.316000001505017;6019928.974999809637666;9.877345000000048;54.324027333000060
1847;01210517152013162021;01;0;03;000;2021;05;07;2;3;5;3;0;0;1;1;0;0;0;0;614656.581119757145643;5968130.275554081425071;10.742939594000063;53.849003482000057
1848;01210416171013212021;01;0;60;014;2021;04;14;6;3;5;2;0;0;0;1;0;0;0;0;571717.863541191443801;5975193.447685761377215;10.092033923000031;53.920181275000061
1849;01210422134013772021;01;0;02;000;2021;04;07;5;3;5;2;0;0;1;0;0;0;0;1;575126.228518763557076;6028491.110799806192517;10.157207257000039;54.398623796000038
1850;01210506105132682021;01;0;58;168;2021;05;08;5;3;2;6;0;1;0;1;0;0;1;0;556290.115545775741339;6007539.409633316099644;9.863159442000040;54.212774249000063
1851;01210111125013152021;01;0;54;118;2021;01;06;2;3;9;1;2;1;1;0;0;0;0;0;507608.631128435023129;6040681.101480338722467;9.117526132000023;54.513665161000063
1852;01210210181013632021;01;0;51;044;2021;02;17;4;3;5;3;2;0;0;1;0;0;0;0;510965.878615619614720;6004126.807543687522411;9.168037777000052;54.185077278000051
1853;01210216171013772021;01;0;60;094;2021;02;05;3;3;9;1;2;2;0;1;0;0;0;0;573337.367571976035833;5960814.047356823459268;10.113253566000026;53.790735034000079
1854;01210612171013542021;01;0;56;005;2021;06;10;7;3;5;2;0;0;0;1;0;0;0;0;559832.174924288876355;5946510.953738706186414;9.905511323000042;53.663918042000034
1855;01210603125013812021;01;0;59;075;2021;06;18;5;3;2;6;0;1;0;1;0;0;0;1;534144.025804056786001;6042822.219050340354443;9.527639290000025;54.531814017000045
1856;01210106125013472021;01;0;54;109;2021;01;17;4;3;4;6;2;1;0;1;0;0;0;1;489696.658424246124923;6066110.477784732356668;8.839955731000032;54.742149857000072
1857;01210428125013482021;01;0;59;127;2021;04;15;4;3;2;2;0;0;0;1;0;0;0;0;536708.784437002614141;6068869.069436734542251;9.570540321000067;54.765704713000048
1858;01210329161013122021;01;0;62;090;2021;03;13;2;3;7;7;0;0;0;1;0;0;0;0;578471.621150836348534;5950768.361878810450435;10.188622304000035;53.699712127000055
1859;01210403171013322021;01;0;56;015;2021;04;20;7;3;6;4;1;0;0;1;1;0;0;0;544825.746989765204489;5956512.581470660865307;9.679869404000044;53.755311757000072
